fecha,tuits_negativos,indice,recoleccion_promedio,tipo_usuario,lugar,tuits_positivos
13/03/17,22918.00,1.88,9391.00,locales,NL,42819.00
20/03/17,23418.00,1.83,9440.00,locales,NL,42662.00
27/03/17,23598.00,1.78,9358.43,locales,NL,41911.00
03/04/17,23114.00,1.81,9232.14,locales,NL,41511.00
10/04/17,21005.00,1.90,8671.86,locales,NL,39698.00
17/04/17,26958.00,1.79,10720.43,locales,NL,48085.00
24/04/17,26183.00,1.79,10315.00,locales,NL,46022.00
01/05/17,25425.00,1.93,10619.29,locales,NL,48910.00
08/05/17,30630.00,2.00,13131.71,locales,NL,61292.00
15/05/17,26781.00,2.07,11668.00,locales,NL,54895.00
22/05/17,28903.00,1.98,12223.00,locales,NL,56658.00
29/05/17,27843.00,1.83,11183.86,locales,NL,50444.00
05/06/17,26910.00,1.77,10605.00,locales,NL,47325.00
12/06/17,27808.00,1.81,11166.57,locales,NL,50358.00
19/06/17,28967.00,1.71,11185.71,locales,NL,49333.00
26/06/17,29538.00,1.70,11337.57,locales,NL,49825.00
03/07/17,28609.00,1.69,10979.00,locales,NL,48244.00
10/07/17,31029.00,1.62,11561.86,locales,NL,49904.00
17/07/17,30387.00,1.73,11794.29,locales,NL,52173.00
24/07/17,27923.00,1.66,10577.57,locales,NL,46120.00
31/07/17,27275.00,1.70,10498.71,locales,NL,46216.00
07/08/17,31644.00,1.71,12221.71,locales,NL,53908.00
14/08/17,32397.00,1.56,11858.71,locales,NL,50614.00
21/08/17,33691.00,1.63,12630.00,locales,NL,54719.00
28/08/17,32477.00,1.64,12212.71,locales,NL,53012.00
04/09/17,33323.00,1.55,12070.57,locales,NL,51171.00
11/09/17,31492.00,1.58,11589.14,locales,NL,49632.00
18/09/17,31036.00,1.61,11493.86,locales,NL,49421.00
25/09/17,32585.00,1.56,11853.43,locales,NL,50389.00
02/10/17,29128.00,1.59,10754.00,locales,NL,46150.00
09/10/17,29138.00,1.63,10916.86,locales,NL,47280.00
16/10/17,28432.00,1.67,10819.43,locales,NL,47304.00
23/10/17,28841.00,1.65,10873.14,locales,NL,47271.00
30/10/17,29447.00,1.62,11013.14,locales,NL,47645.00
06/11/17,29148.00,1.57,10681.14,locales,NL,45620.00
13/11/17,33304.00,1.68,12801.57,locales,NL,56307.00
20/11/17,29038.00,1.58,10712.14,locales,NL,45947.00
27/11/17,28947.00,1.62,10823.71,locales,NL,46819.00
04/12/17,29455.00,1.73,11493.29,locales,NL,50998.00
11/12/17,25544.00,1.62,9565.86,locales,NL,41417.00
18/12/17,25112.00,1.71,9693.00,locales,NL,42739.00
25/12/17,22247.00,1.81,8912.57,locales,NL,40141.00
01/01/18,26990.00,1.73,9217.88,locales,NL,46753.00
08/01/18,25303.00,1.78,10035.14,locales,NL,44943.00
15/01/18,25752.00,1.70,9913.14,locales,NL,43640.00
22/01/18,24724.00,1.77,9768.57,locales,NL,43656.00
29/01/18,24581.00,1.76,9669.43,locales,NL,43105.00
05/02/18,24160.00,1.72,9370.57,locales,NL,41434.00
12/02/18,22559.00,1.85,9180.43,locales,NL,41704.00
19/02/18,24021.00,1.73,9341.71,locales,NL,41371.00
26/02/18,22980.00,1.85,9332.14,locales,NL,42345.00
05/03/18,23847.00,1.82,9571.71,locales,NL,43155.00
12/03/18,23895.00,1.76,9378.00,locales,NL,41751.00
19/03/18,21862.00,1.82,8783.00,locales,NL,39619.00
26/03/18,18829.00,1.83,7597.57,locales,NL,34354.00
02/04/18,23606.00,1.74,9235.43,locales,NL,41042.00
09/04/18,24077.00,1.69,9238.43,locales,NL,40592.00
16/04/18,25895.00,1.83,10348.57,locales,NL,46545.00
23/04/18,24463.00,1.81,9800.00,locales,NL,44137.00
30/04/18,27631.00,1.73,10694.86,locales,NL,47233.00
07/05/18,23877.00,1.71,9207.00,locales,NL,40572.00
14/05/18,24876.00,1.69,9532.00,locales,NL,41848.00
21/05/18,22302.00,1.68,8527.43,locales,NL,37390.00
28/05/18,22337.00,1.66,8479.43,locales,NL,37019.00
04/06/18,22839.00,1.84,9217.71,locales,NL,41685.00
11/06/18,26982.00,1.78,10753.00,locales,NL,48289.00
18/06/18,23732.00,1.90,9820.00,locales,NL,45008.00
25/06/18,27181.00,1.71,10352.57,locales,NL,45287.00
02/07/18,23851.00,1.72,9113.71,locales,NL,39945.00
09/07/18,22156.00,1.82,8904.57,locales,NL,40176.00
16/07/18,21040.00,1.84,8527.00,locales,NL,38649.00
23/07/18,21079.00,1.73,8205.14,locales,NL,36357.00
30/07/18,21916.00,1.69,8422.43,locales,NL,37041.00
06/08/18,23194.00,1.58,8530.14,locales,NL,36517.00
13/08/18,22305.00,1.68,8536.14,locales,NL,37448.00
20/08/18,22738.00,1.66,8642.29,locales,NL,37758.00
27/08/18,23068.00,1.59,8526.00,locales,NL,36614.00
03/09/18,22973.00,1.62,8594.14,locales,NL,37186.00
10/09/18,22615.00,1.59,8373.43,locales,NL,35999.00
17/09/18,22823.00,1.60,8408.43,locales,NL,36036.00
24/09/18,22639.00,1.57,8263.71,locales,NL,35207.00
01/10/18,22210.00,1.65,8380.71,locales,NL,36455.00
08/10/18,20670.00,1.69,7954.86,locales,NL,35014.00
15/10/18,20611.00,1.68,7862.14,locales,NL,34424.00
22/10/18,21468.00,1.64,8104.14,locales,NL,35261.00
29/10/18,21063.00,1.59,7733.29,locales,NL,33070.00
05/11/18,19524.00,1.68,7465.57,locales,NL,32735.00
12/11/18,18249.00,1.62,6817.29,locales,NL,29472.00
19/11/18,19771.00,1.66,7518.71,locales,NL,32860.00
26/11/18,22092.00,1.60,8187.43,locales,NL,35220.00
03/12/18,20599.00,1.63,7748.57,locales,NL,33641.00
10/12/18,18728.00,1.65,7097.14,locales,NL,30952.00
17/12/18,16964.00,1.66,6451.29,locales,NL,28195.00
24/12/18,17973.00,1.70,6914.29,locales,NL,30427.00
31/12/18,18922.00,1.76,7406.57,locales,NL,32924.00
07/01/19,22398.00,1.59,8290.86,locales,NL,35638.00
14/01/19,21601.00,1.63,8110.00,locales,NL,35169.00
21/01/19,24127.00,1.50,8567.71,locales,NL,35847.00
28/01/19,21524.00,1.61,8003.00,locales,NL,34497.00
04/02/19,20841.00,1.59,7715.71,locales,NL,33169.00
11/02/19,20845.00,1.65,7862.71,locales,NL,34194.00
18/02/19,22434.00,1.64,8465.71,locales,NL,36826.00
25/02/19,22339.00,1.63,8395.71,locales,NL,36431.00
04/03/19,18542.00,1.68,7052.00,locales,NL,30822.00
11/03/19,17849.00,1.72,6907.14,locales,NL,30501.00
18/03/19,18736.00,1.70,7222.71,locales,NL,31823.00
25/03/19,20082.00,1.62,7502.71,locales,NL,32437.00
01/04/19,19685.00,1.67,7493.00,locales,NL,32766.00
08/04/19,19936.00,1.72,7728.71,locales,NL,34165.00
15/04/19,17525.00,1.70,6731.14,locales,NL,29593.00
22/04/19,22999.00,1.63,8623.71,locales,NL,37367.00
29/04/19,24313.00,1.66,9229.14,locales,NL,40291.00
06/05/19,22946.00,1.61,8529.71,locales,NL,36762.00
13/05/19,24712.00,1.55,8983.43,locales,NL,38172.00
20/05/19,22669.00,1.65,8581.57,locales,NL,37402.00
27/05/19,21675.00,1.67,8245.43,locales,NL,36043.00
03/06/19,17801.00,1.60,7700.33,locales,NL,28401.00
10/06/19,20555.00,1.67,7801.71,locales,NL,34057.00
17/06/19,21550.00,1.66,8186.43,locales,NL,35755.00
24/06/19,20844.00,1.62,7803.00,locales,NL,33777.00
01/07/19,22784.00,1.60,8433.71,locales,NL,36252.00
08/07/19,20578.00,1.68,7866.57,locales,NL,34488.00
15/07/19,20574.00,1.71,7964.71,locales,NL,35179.00
22/07/19,21713.00,1.64,8181.43,locales,NL,35557.00
29/07/19,22103.00,1.71,8531.14,locales,NL,37615.00
05/08/19,23491.00,1.56,8563.86,locales,NL,36456.00
12/08/19,22443.00,1.59,8308.57,locales,NL,35717.00
19/08/19,24169.00,1.62,9028.00,locales,NL,39027.00
26/08/19,23619.00,1.64,8890.71,locales,NL,38616.00
02/09/19,23646.00,1.64,8874.43,locales,NL,38475.00
09/09/19,20931.00,1.63,7857.00,locales,NL,34068.00
16/09/19,22357.00,1.59,8245.43,locales,NL,35361.00
23/09/19,25729.00,1.55,9352.14,locales,NL,39736.00
30/09/19,23569.00,1.60,8735.00,locales,NL,37576.00
07/10/19,22559.00,1.65,8506.43,locales,NL,36986.00
14/10/19,25333.00,1.48,8874.86,locales,NL,36791.00
21/10/19,21285.00,1.69,8138.29,locales,NL,35683.00
28/10/19,20878.00,1.78,8275.86,locales,NL,37053.00
04/11/19,22763.00,1.64,8571.00,locales,NL,37234.00
11/11/19,20742.00,1.67,7862.57,locales,NL,34296.00
18/11/19,19971.00,1.78,7924.29,locales,NL,35499.00
25/11/19,25069.00,1.62,9332.14,locales,NL,40256.00
02/12/19,21582.00,1.67,8228.00,locales,NL,36014.00
09/12/19,19641.00,1.69,7538.29,locales,NL,33127.00
16/12/19,18464.00,1.69,7090.43,locales,NL,31169.00
23/12/19,20029.00,1.81,7912.71,locales,NL,35360.00
30/12/19,19054.00,1.80,7606.71,locales,NL,34193.00
06/01/20,21824.00,1.61,8119.71,locales,NL,35014.00
13/01/20,22716.00,1.63,8535.14,locales,NL,37030.00
20/01/20,21002.00,1.62,7840.57,locales,NL,33882.00
27/01/20,21035.00,1.65,7950.00,locales,NL,34615.00
03/02/20,17926.00,1.65,7914.17,locales,NL,29559.00
10/02/20,19649.00,1.72,7630.43,locales,NL,33764.00
17/02/20,21727.00,1.52,7804.43,locales,NL,32904.00
24/02/20,21700.00,1.66,8254.00,locales,NL,36078.00
02/03/20,21923.00,1.60,8133.00,locales,NL,35008.00
09/03/20,23842.00,1.38,8125.86,locales,NL,33039.00
16/03/20,26582.00,1.43,9221.71,locales,NL,37970.00
23/03/20,26695.00,1.49,9492.86,locales,NL,39755.00
30/03/20,25086.00,1.54,9078.86,locales,NL,38466.00
06/04/20,23673.00,1.55,8625.71,locales,NL,36707.00
13/04/20,21735.00,1.57,7980.86,locales,NL,34131.00
20/04/20,21593.00,1.65,8173.86,locales,NL,35624.00
27/04/20,20823.00,1.62,7796.29,locales,NL,33751.00
04/05/20,17627.00,1.60,7605.50,locales,NL,28006.00
11/05/20,19705.00,1.64,7413.86,locales,NL,32192.00
18/05/20,19544.00,1.59,7228.14,locales,NL,31053.00
25/05/20,19437.00,1.60,7229.00,locales,NL,31166.00
01/06/20,19709.00,1.52,7095.86,locales,NL,29962.00
08/06/20,18396.00,1.65,6935.00,locales,NL,30149.00
15/06/20,18503.00,1.63,6945.71,locales,NL,30117.00
22/06/20,18433.00,1.74,7222.14,locales,NL,32122.00
29/06/20,18387.00,1.69,7058.86,locales,NL,31025.00
06/07/20,17555.00,1.71,6785.29,locales,NL,29942.00
13/07/20,19082.00,1.60,7104.29,locales,NL,30648.00
20/07/20,18804.00,1.74,7348.86,locales,NL,32638.00
27/07/20,19337.00,1.61,7187.43,locales,NL,30975.00
03/08/20,17402.00,1.65,6570.00,locales,NL,28588.00
10/08/20,19225.00,1.61,7141.29,locales,NL,30764.00
17/08/20,17549.00,1.66,6672.86,locales,NL,29161.00
24/08/20,12434.00,1.61,5415.67,locales,NL,20060.00
31/08/20,15915.00,1.65,6009.71,locales,NL,26153.00
07/09/20,16845.00,1.68,6435.29,locales,NL,28202.00
14/09/20,16792.00,1.76,6616.00,locales,NL,29520.00
21/09/20,16224.00,1.84,6569.71,locales,NL,29764.00
28/09/20,14754.00,1.70,5685.00,locales,NL,25041.00
05/10/20,14566.00,1.73,5665.43,locales,NL,25092.00
12/10/20,14671.00,1.74,5736.86,locales,NL,25487.00
19/10/20,15411.00,1.73,5999.14,locales,NL,26583.00
26/10/20,14476.00,1.70,5577.29,locales,NL,24565.00
02/11/20,16270.00,1.73,6349.14,locales,NL,28174.00
09/11/20,13996.00,1.68,5361.57,locales,NL,23535.00
16/11/20,15042.00,1.66,5691.43,locales,NL,24798.00
23/11/20,17046.00,1.68,6520.71,locales,NL,28599.00
30/11/20,14768.00,1.75,5779.43,locales,NL,25688.00
07/12/20,14333.00,1.76,5651.71,locales,NL,25229.00
14/12/20,11796.00,1.81,5497.83,locales,NL,21191.00
21/12/20,12465.00,2.01,5270.86,locales,NL,24431.00
28/12/20,12549.00,1.95,5265.43,locales,NL,24309.00
04/01/21,13309.00,1.76,5257.43,locales,NL,23493.00
11/01/21,12941.00,1.74,5051.86,locales,NL,22422.00
18/01/21,13597.00,1.66,5160.29,locales,NL,22525.00
25/01/21,12478.00,1.89,5144.71,locales,NL,23535.00
01/02/21,9582.00,1.86,5480.40,locales,NL,17820.00
28/12/15,2101.00,2.83,2672.33,locales,BC,5916.00
04/01/16,4799.00,2.85,2615.71,locales,BC,13511.00
11/01/16,3999.00,2.54,2020.14,locales,BC,10142.00
18/01/16,4398.00,2.48,2167.71,locales,BC,10776.00
25/01/16,4400.00,2.62,2275.14,locales,BC,11526.00
01/02/16,4000.00,2.88,2186.14,locales,BC,11303.00
08/02/16,4106.00,3.13,2418.71,locales,BC,12825.00
15/02/16,3791.00,2.81,2063.71,locales,BC,10655.00
22/02/16,3624.00,2.74,1956.14,locales,BC,10069.00
29/02/16,3904.00,3.39,2452.29,locales,BC,13262.00
07/03/16,4074.00,2.87,2263.29,locales,BC,11769.00
14/03/16,4469.00,2.83,2444.57,locales,BC,12643.00
21/03/16,4188.00,3.03,2416.71,locales,BC,12729.00
28/03/16,4899.00,2.47,2429.14,locales,BC,12105.00
04/04/16,4833.00,2.39,2331.57,locales,BC,11488.00
11/04/16,4492.00,2.42,2195.29,locales,BC,10875.00
18/04/16,4645.00,2.33,2208.57,locales,BC,10815.00
25/04/16,4471.00,3.21,2727.86,locales,BC,14624.00
02/05/16,4816.00,4.56,3748.00,locales,BC,21420.00
09/05/16,5556.00,2.61,2879.14,locales,BC,14598.00
16/05/16,5309.00,2.50,2647.00,locales,BC,13220.00
23/05/16,5248.00,2.48,2601.57,locales,BC,12963.00
30/05/16,6013.00,2.70,3153.86,locales,BC,16064.00
06/06/16,6007.00,3.06,3421.00,locales,BC,17940.00
13/06/16,5660.00,2.45,2757.00,locales,BC,13639.00
20/06/16,5596.00,2.59,2864.57,locales,BC,14456.00
27/06/16,6055.00,2.62,3118.57,locales,BC,15775.00
04/07/16,5403.00,2.41,2623.71,locales,BC,12963.00
11/07/16,5778.00,2.64,2984.29,locales,BC,15112.00
18/07/16,6081.00,2.43,2960.29,locales,BC,14641.00
25/07/16,5876.00,2.69,3093.14,locales,BC,15776.00
01/08/16,6057.00,2.69,3188.57,locales,BC,16263.00
08/08/16,5449.00,3.46,3464.71,locales,BC,18804.00
15/08/16,5776.00,3.07,3360.43,locales,BC,17747.00
22/08/16,5916.00,2.37,2840.00,locales,BC,13964.00
29/08/16,5042.00,2.42,2460.71,locales,BC,12183.00
05/09/16,5042.00,2.61,2582.00,locales,BC,13032.00
12/09/16,4961.00,2.77,2669.14,locales,BC,13723.00
19/09/16,4932.00,2.55,2476.86,locales,BC,12406.00
26/09/16,4786.00,2.63,2459.00,locales,BC,12427.00
03/10/16,4381.00,2.59,2243.71,locales,BC,11325.00
10/10/16,4236.00,2.58,2165.86,locales,BC,10925.00
17/10/16,4194.00,2.81,2285.57,locales,BC,11805.00
24/10/16,4455.00,2.76,2384.71,locales,BC,12238.00
31/10/16,4566.00,2.44,2222.86,locales,BC,10994.00
07/11/16,4272.00,2.21,1928.29,locales,BC,9226.00
14/11/16,3938.00,2.57,2005.86,locales,BC,10103.00
21/11/16,4209.00,2.85,2306.43,locales,BC,11936.00
28/11/16,3469.00,2.55,1759.14,locales,BC,8845.00
05/12/16,3262.00,2.66,1700.29,locales,BC,8640.00
12/12/16,3324.00,2.46,1631.00,locales,BC,8093.00
19/12/16,4406.00,2.59,2267.29,locales,BC,11465.00
26/12/16,4969.00,2.61,2563.29,locales,BC,12974.00
02/01/17,4975.00,2.36,2386.00,locales,BC,11727.00
09/01/17,4971.00,2.32,2353.57,locales,BC,11504.00
16/01/17,4863.00,2.36,2327.29,locales,BC,11428.00
23/01/17,5023.00,2.35,2401.86,locales,BC,11790.00
30/01/17,4357.00,2.72,2324.14,locales,BC,11912.00
06/02/17,3787.00,2.93,2120.00,locales,BC,11053.00
13/02/17,3598.00,3.22,2176.57,locales,BC,11638.00
20/02/17,3816.00,2.81,2082.14,locales,BC,10759.00
27/02/17,3465.00,2.99,1980.00,locales,BC,10395.00
06/03/17,3709.00,2.83,2002.00,locales,BC,10305.00
13/03/17,3682.00,2.68,1923.29,locales,BC,9781.00
20/03/17,3425.00,2.85,1879.86,locales,BC,9734.00
27/03/17,3394.00,2.68,1784.71,locales,BC,9099.00
03/04/17,3289.00,2.66,1717.71,locales,BC,8735.00
10/04/17,3111.00,2.77,1668.57,locales,BC,8569.00
17/04/17,3498.00,2.54,1767.00,locales,BC,8871.00
24/04/17,3293.00,2.98,1866.14,locales,BC,9770.00
01/05/17,3821.00,2.51,1914.71,locales,BC,9582.00
08/05/17,4008.00,3.41,2589.71,locales,BC,14120.00
15/05/17,3758.00,2.58,1913.14,locales,BC,9634.00
22/05/17,3671.00,2.66,1922.00,locales,BC,9783.00
29/05/17,3567.00,2.73,1878.57,locales,BC,9583.00
05/06/17,3588.00,2.61,1839.00,locales,BC,9285.00
12/06/17,3623.00,2.51,1814.71,locales,BC,9080.00
19/06/17,4164.00,2.76,2231.86,locales,BC,11459.00
26/06/17,3975.00,3.42,2481.71,locales,BC,13397.00
03/07/17,3973.00,3.13,2346.86,locales,BC,12455.00
10/07/17,3933.00,4.12,2861.86,locales,BC,16100.00
17/07/17,4299.00,3.63,2829.57,locales,BC,15508.00
24/07/17,4377.00,2.90,2413.14,locales,BC,12515.00
31/07/17,3991.00,2.93,2236.86,locales,BC,11667.00
07/08/17,4362.00,2.84,2383.29,locales,BC,12321.00
14/08/17,4146.00,2.47,2055.86,locales,BC,10245.00
21/08/17,3916.00,2.41,1897.57,locales,BC,9367.00
28/08/17,3933.00,2.37,1888.29,locales,BC,9285.00
04/09/17,4088.00,2.30,1912.57,locales,BC,9300.00
11/09/17,3875.00,2.46,1908.00,locales,BC,9481.00
18/09/17,4013.00,2.45,1950.00,locales,BC,9637.00
25/09/17,3723.00,2.33,1753.86,locales,BC,8554.00
02/10/17,4075.00,2.05,1770.14,locales,BC,8316.00
09/10/17,4149.00,2.19,1889.14,locales,BC,9075.00
16/10/17,4115.00,2.09,1813.57,locales,BC,8580.00
23/10/17,4102.00,2.14,1836.14,locales,BC,8751.00
30/10/17,3982.00,2.21,1814.43,locales,BC,8719.00
06/11/17,4219.00,2.00,1805.57,locales,BC,8420.00
13/11/17,4402.00,2.09,1939.57,locales,BC,9175.00
20/11/17,3739.00,2.19,1697.00,locales,BC,8140.00
27/11/17,3426.00,2.08,1502.57,locales,BC,7092.00
04/12/17,3568.00,1.99,1521.86,locales,BC,7085.00
11/12/17,3374.00,2.13,1503.29,locales,BC,7149.00
18/12/17,3665.00,2.27,1704.43,locales,BC,8266.00
25/12/17,3621.00,2.53,1822.86,locales,BC,9139.00
01/01/18,4045.00,2.31,1677.13,locales,BC,9372.00
08/01/18,3532.00,2.55,1790.29,locales,BC,9000.00
15/01/18,3232.00,2.45,1593.00,locales,BC,7919.00
22/01/18,3189.00,2.41,1554.71,locales,BC,7694.00
29/01/18,3149.00,2.48,1555.71,locales,BC,7741.00
05/02/18,3140.00,2.25,1456.00,locales,BC,7052.00
12/02/18,3164.00,2.36,1517.43,locales,BC,7458.00
19/02/18,3248.00,2.27,1515.00,locales,BC,7357.00
26/02/18,3149.00,2.43,1540.29,locales,BC,7633.00
05/03/18,2955.00,2.24,1362.86,locales,BC,6585.00
12/03/18,3527.00,2.07,1540.71,locales,BC,7258.00
19/03/18,3420.00,2.27,1592.00,locales,BC,7724.00
26/03/18,3336.00,2.37,1602.43,locales,BC,7881.00
02/04/18,3280.00,2.31,1548.00,locales,BC,7556.00
09/04/18,3289.00,2.17,1485.57,locales,BC,7110.00
16/04/18,3994.00,2.16,1773.71,locales,BC,8422.00
23/04/18,4215.00,2.00,1798.29,locales,BC,8373.00
30/04/18,3974.00,2.47,1966.43,locales,BC,9791.00
07/05/18,3565.00,2.26,1663.86,locales,BC,8082.00
14/05/18,4067.00,2.39,1961.00,locales,BC,9660.00
21/05/18,3841.00,1.89,1579.71,locales,BC,7217.00
28/05/18,3838.00,2.04,1669.14,locales,BC,7846.00
04/06/18,3706.00,2.06,1618.71,locales,BC,7625.00
11/06/18,4276.00,2.10,1888.43,locales,BC,8943.00
18/06/18,3752.00,2.19,1707.86,locales,BC,8203.00
25/06/18,4254.00,2.21,1929.00,locales,BC,9249.00
02/07/18,4458.00,2.08,1933.86,locales,BC,9079.00
09/07/18,3644.00,2.33,1728.14,locales,BC,8453.00
16/07/18,3615.00,2.34,1723.71,locales,BC,8451.00
23/07/18,3936.00,2.46,1941.29,locales,BC,9653.00
30/07/18,4163.00,2.09,1833.86,locales,BC,8674.00
06/08/18,3968.00,2.02,1705.00,locales,BC,7967.00
13/08/18,3899.00,2.13,1740.14,locales,BC,8282.00
20/08/18,3763.00,2.09,1659.43,locales,BC,7853.00
27/08/18,3850.00,1.99,1646.43,locales,BC,7675.00
03/09/18,3680.00,2.03,1583.71,locales,BC,7406.00
10/09/18,3418.00,2.04,1472.00,locales,BC,6886.00
17/09/18,3463.00,2.13,1542.57,locales,BC,7335.00
24/09/18,3519.00,2.04,1524.86,locales,BC,7155.00
01/10/18,3427.00,2.13,1530.43,locales,BC,7286.00
08/10/18,3390.00,2.16,1530.86,locales,BC,7326.00
15/10/18,3747.00,1.98,1591.43,locales,BC,7393.00
22/10/18,3818.00,2.07,1667.86,locales,BC,7857.00
29/10/18,3347.00,2.10,1461.86,locales,BC,6886.00
05/11/18,3415.00,2.03,1476.86,locales,BC,6923.00
12/11/18,3504.00,1.90,1444.57,locales,BC,6608.00
19/11/18,3850.00,1.90,1594.14,locales,BC,7309.00
26/11/18,3990.00,1.76,1563.43,locales,BC,6954.00
03/12/18,3873.00,1.85,1572.29,locales,BC,7133.00
10/12/18,3905.00,1.85,1589.14,locales,BC,7219.00
17/12/18,3830.00,2.05,1669.71,locales,BC,7858.00
24/12/18,4238.00,2.13,1894.71,locales,BC,9025.00
31/12/18,4140.00,2.15,1859.14,locales,BC,8874.00
07/01/19,4546.00,1.90,1881.00,locales,BC,8621.00
14/01/19,4184.00,1.96,1764.00,locales,BC,8164.00
21/01/19,4898.00,1.90,2024.71,locales,BC,9275.00
28/01/19,4690.00,1.93,1956.29,locales,BC,9004.00
04/02/19,4077.00,1.98,1731.14,locales,BC,8041.00
11/02/19,4088.00,1.96,1721.86,locales,BC,7965.00
18/02/19,4025.00,2.04,1751.43,locales,BC,8235.00
25/02/19,3937.00,2.02,1694.43,locales,BC,7924.00
04/03/19,3323.00,2.06,1443.29,locales,BC,6780.00
11/03/19,2987.00,2.07,1310.57,locales,BC,6187.00
18/03/19,3145.00,2.03,1360.00,locales,BC,6375.00
25/03/19,3658.00,1.93,1532.43,locales,BC,7069.00
01/04/19,3717.00,1.92,1544.57,locales,BC,7095.00
08/04/19,3655.00,1.98,1554.43,locales,BC,7226.00
15/04/19,3703.00,1.97,1564.57,locales,BC,7249.00
22/04/19,3761.00,1.88,1544.29,locales,BC,7049.00
29/04/19,4132.00,1.91,1713.71,locales,BC,7864.00
06/05/19,3839.00,2.06,1676.29,locales,BC,7895.00
13/05/19,3858.00,2.01,1651.29,locales,BC,7701.00
20/05/19,3587.00,2.16,1616.29,locales,BC,7727.00
27/05/19,3747.00,2.19,1708.00,locales,BC,8209.00
03/06/19,3383.00,2.03,1706.67,locales,BC,6857.00
10/06/19,3872.00,2.07,1697.57,locales,BC,8011.00
17/06/19,4159.00,2.02,1794.86,locales,BC,8405.00
24/06/19,3784.00,1.95,1592.86,locales,BC,7366.00
01/07/19,4182.00,1.87,1710.14,locales,BC,7789.00
08/07/19,4274.00,1.89,1761.00,locales,BC,8053.00
15/07/19,3856.00,2.03,1667.86,locales,BC,7819.00
22/07/19,4336.00,1.99,1848.43,locales,BC,8603.00
29/07/19,4000.00,2.03,1731.86,locales,BC,8123.00
05/08/19,3555.00,2.18,1613.14,locales,BC,7737.00
12/08/19,4124.00,1.92,1722.71,locales,BC,7935.00
19/08/19,3393.00,2.05,1473.57,locales,BC,6922.00
26/08/19,3473.00,2.17,1572.14,locales,BC,7532.00
02/09/19,3305.00,1.94,1383.14,locales,BC,6377.00
09/09/19,2950.00,2.01,1267.57,locales,BC,5923.00
16/09/19,3500.00,2.00,1500.00,locales,BC,7000.00
23/09/19,3844.00,2.02,1649.29,locales,BC,7701.00
30/09/19,3807.00,1.96,1607.57,locales,BC,7446.00
07/10/19,3470.00,2.16,1559.57,locales,BC,7447.00
14/10/19,4201.00,1.82,1672.86,locales,BC,7509.00
21/10/19,3999.00,1.94,1681.43,locales,BC,7771.00
28/10/19,3922.00,2.07,1716.57,locales,BC,8094.00
04/11/19,3872.00,1.86,1582.14,locales,BC,7203.00
11/11/19,3954.00,1.97,1662.14,locales,BC,7681.00
18/11/19,3624.00,2.13,1616.29,locales,BC,7690.00
25/11/19,3776.00,1.97,1595.86,locales,BC,7395.00
02/12/19,3579.00,2.11,1579.43,locales,BC,7477.00
09/12/19,3328.00,2.16,1489.29,locales,BC,7097.00
16/12/19,2908.00,2.27,1354.43,locales,BC,6573.00
23/12/19,3336.00,2.33,1582.86,locales,BC,7744.00
30/12/19,3630.00,2.32,1712.14,locales,BC,8355.00
06/01/20,3695.00,2.08,1626.00,locales,BC,7687.00
13/01/20,4030.00,1.99,1717.57,locales,BC,7993.00
20/01/20,3835.00,2.14,1723.29,locales,BC,8228.00
27/01/20,3665.00,2.10,1621.86,locales,BC,7688.00
03/02/20,3250.00,2.16,1715.17,locales,BC,7041.00
10/02/20,3690.00,1.96,1552.57,locales,BC,7178.00
17/02/20,4326.00,1.78,1696.86,locales,BC,7552.00
24/02/20,3463.00,2.06,1516.43,locales,BC,7152.00
02/03/20,3779.00,1.88,1550.86,locales,BC,7077.00
09/03/20,4344.00,1.77,1706.14,locales,BC,7599.00
16/03/20,4700.00,1.76,1849.71,locales,BC,8248.00
23/03/20,4773.00,1.86,1938.29,locales,BC,8795.00
30/03/20,4603.00,1.79,1835.57,locales,BC,8246.00
06/04/20,4692.00,1.89,1927.00,locales,BC,8797.00
13/04/20,4756.00,1.77,1881.00,locales,BC,8411.00
20/04/20,4008.00,2.10,1768.00,locales,BC,8368.00
27/04/20,3954.00,1.96,1667.00,locales,BC,7715.00
04/05/20,3224.00,2.00,1597.33,locales,BC,6360.00
11/05/20,3447.00,2.14,1537.00,locales,BC,7312.00
18/05/20,3324.00,2.16,1491.43,locales,BC,7116.00
25/05/20,3696.00,1.97,1567.14,locales,BC,7274.00
01/06/20,3706.00,1.90,1529.86,locales,BC,7003.00
08/06/20,3308.00,2.17,1496.00,locales,BC,7164.00
15/06/20,3906.00,2.00,1663.57,locales,BC,7739.00
22/06/20,3817.00,1.95,1608.71,locales,BC,7444.00
29/06/20,3778.00,1.95,1593.00,locales,BC,7373.00
06/07/20,3847.00,1.98,1635.71,locales,BC,7603.00
13/07/20,3754.00,1.99,1597.43,locales,BC,7428.00
20/07/20,3677.00,2.07,1611.29,locales,BC,7602.00
27/07/20,3550.00,2.10,1566.29,locales,BC,7414.00
03/08/20,3383.00,2.11,1502.86,locales,BC,7137.00
10/08/20,3645.00,2.04,1579.57,locales,BC,7412.00
17/08/20,3842.00,1.94,1613.00,locales,BC,7449.00
24/08/20,2539.00,1.94,1251.00,locales,BC,4967.00
31/08/20,3311.00,1.91,1377.43,locales,BC,6331.00
07/09/20,3510.00,1.99,1492.14,locales,BC,6935.00
